pga_stat_name,pga_stat_id,pga_tourn_id,pga_season_id,RANK_THIS_WEEK,RANK_LAST_WEEK,PLAYER_NAME,ROUNDS,%,GREENS_HIT,TOTAL_HOLES,RELATIVE_TO_PAR
GIR_Percentage_-_<_75_yards,079,t472,2018,4,4,K.J. Choi,40,94.44,34,36,-0.62
GIR_Percentage_-_<_75_yards,079,t472,2018,5,5,Brett Stegmaier,63,94.29,99,105,-0.57
GIR_Percentage_-_<_75_yards,079,t472,2018,6,6,Tiger Woods,44,93.67,74,79,-0.66
GIR_Percentage_-_<_75_yards,079,t472,2018,7,7,Jordan Spieth,61,93.66,133,142,-0.62
GIR_Percentage_-_<_75_yards,079,t472,2018,8,8,Kyle Thompson,48,92.98,53,57,-0.49
GIR_Percentage_-_<_75_yards,079,t472,2018,9,9,Gary Woodland,72,92.96,132,142,-0.66
GIR_Percentage_-_<_75_yards,079,t472,2018,10,10,Brian Gay,83,92.91,118,127,-0.66
GIR_Percentage_-_<_75_yards,079,t472,2018,11,11,Richy Werenski,92,92.81,142,153,-0.63
GIR_Percentage_-_<_75_yards,079,t472,2018,12,12,Beau Hossler,90,92.75,192,207,-0.56
GIR_Percentage_-_<_75_yards,079,t472,2018,13,13,Ken Duke,41,92.73,51,55,-0.49
GIR_Percentage_-_<_75_yards,079,t472,2018,14,14,James Hahn,77,92.67,139,150,-0.66
GIR_Percentage_-_<_75_yards,079,t472,2018,15,15,Nate Lashley,51,92.31,72,78,-0.56
GIR_Percentage_-_<_75_yards,079,t472,2018,16,16,Paul Casey,53,92.21,71,77,-0.68
GIR_Percentage_-_<_75_yards,079,t472,2018,17,17,Hudson Swafford,69,92.19,118,128,-0.64
GIR_Percentage_-_<_75_yards,079,t472,2018,18,18,Cameron Tringale,65,92.13,82,89,-0.65
GIR_Percentage_-_<_75_yards,079,t472,2018,19,19,Henrik Stenson,42,92.11,70,76,-0.60
GIR_Percentage_-_<_75_yards,079,t472,2018,20,20,Rickie Fowler,58,92.06,116,126,-0.62
GIR_Percentage_-_<_75_yards,079,t472,2018,21,21,Adam Schenk,84,91.86,158,172,-0.57
GIR_Percentage_-_<_75_yards,079,t472,2018,22,22,Pat Perez,63,91.76,78,85,-0.60
GIR_Percentage_-_<_75_yards,079,t472,2018,23,23,J.J. Henry,79,91.67,99,108,-0.62
GIR_Percentage_-_<_75_yards,079,t472,2018,24,24,Bryson DeChambeau,71,91.48,161,176,-0.70
GIR_Percentage_-_<_75_yards,079,t472,2018,25,25,Dustin Johnson,53,91.41,117,128,-0.77
GIR_Percentage_-_<_75_yards,079,t472,2018,26,26,Peter Uihlein,67,91.30,126,138,-0.59
GIR_Percentage_-_<_75_yards,079,t472,2018,27,27,Harold Varner III,83,90.96,151,166,-0.66
GIR_Percentage_-_<_75_yards,079,t472,2018,28,28,Tommy Fleetwood,49,90.82,89,98,-0.82
GIR_Percentage_-_<_75_yards,079,t472,2018,29,29,Steve Stricker,40,90.63,58,64,-0.78
GIR_Percentage_-_<_75_yards,079,t472,2018,30,30,Bill Haas,70,90.55,115,127,-0.59
GIR_Percentage_-_<_75_yards,079,t472,2018,T31,T31,Ryan Armour,91,90.48,114,126,-0.64
GIR_Percentage_-_<_75_yards,079,t472,2018,T31,T31,Ben Crane,63,90.48,76,84,-0.62
GIR_Percentage_-_<_75_yards,079,t472,2018,T31,T31,Adam Scott,58,90.48,95,105,-0.65
GIR_Percentage_-_<_75_yards,079,t472,2018,34,34,Tony Finau,81,90.43,170,188,-0.69
GIR_Percentage_-_<_75_yards,079,t472,2018,35,35,David Hearn,62,90.41,66,73,-0.61
GIR_Percentage_-_<_75_yards,079,t472,2018,36,36,Patrick Cantlay,63,90.38,141,156,-0.60
GIR_Percentage_-_<_75_yards,079,t472,2018,37,37,Emiliano Grillo,74,90.34,131,145,-0.56
GIR_Percentage_-_<_75_yards,079,t472,2018,38,38,Billy Hurley III,66,90.22,83,92,-0.67
GIR_Percentage_-_<_75_yards,079,t472,2018,39,39,Matt Jones,68,90.18,101,112,-0.69
GIR_Percentage_-_<_75_yards,079,t472,2018,40,40,Tyler Duncan,93,90.16,165,183,-0.65
GIR_Percentage_-_<_75_yards,079,t472,2018,41,41,Daniel Berger,63,90.08,118,131,-0.61
GIR_Percentage_-_<_75_yards,079,t472,2018,42,42,Sam Ryder,74,90.06,154,171,-0.54
GIR_Percentage_-_<_75_yards,079,t472,2018,43,43,Keegan Bradley,78,89.94,152,169,-0.65
GIR_Percentage_-_<_75_yards,079,t472,2018,44,44,Lanto Griffin,76,89.93,125,139,-0.60
GIR_Percentage_-_<_75_yards,079,t472,2018,45,45,Marc Leishman,69,89.87,142,158,-0.56
GIR_Percentage_-_<_75_yards,079,t472,2018,46,46,Steve Wheatcroft,58,89.81,97,108,-0.61
GIR_Percentage_-_<_75_yards,079,t472,2018,T47,T47,Ryan Moore,64,89.76,114,127,-0.65
GIR_Percentage_-_<_75_yards,079,t472,2018,T47,T47,Robert Streb,76,89.76,114,127,-0.56
GIR_Percentage_-_<_75_yards,079,t472,2018,49,49,Jhonattan Vegas,76,89.74,140,156,-0.54
GIR_Percentage_-_<_75_yards,079,t472,2018,50,50,Martin Flores,88,89.73,131,146,-0.51
GIR_Percentage_-_<_75_yards,079,t472,2018,51,51,Jason Dufner,61,89.62,95,106,-0.60
GIR_Percentage_-_<_75_yards,079,t472,2018,52,52,Russell Henley,65,89.57,103,115,-0.59
GIR_Percentage_-_<_75_yards,079,t472,2018,53,53,Shawn Stefani,72,89.39,118,132,-0.66
GIR_Percentage_-_<_75_yards,079,t472,2018,54,54,Michael Thompson,58,89.36,84,94,-0.68
GIR_Percentage_-_<_75_yards,079,t472,2018,55,55,Tom Lovelady,85,89.35,193,216,-0.63
GIR_Percentage_-_<_75_yards,079,t472,2018,56,56,Peter Malnati,83,89.26,133,149,-0.59
GIR_Percentage_-_<_75_yards,079,t472,2018,T57,T57,Francesco Molinari,55,89.15,115,129,-0.56
GIR_Percentage_-_<_75_yards,079,t472,2018,T57,T57,Kyle Stanley,71,89.15,115,129,-0.69
GIR_Percentage_-_<_75_yards,079,t472,2018,59,59,C.T. Pan,88,89.12,131,147,-0.62
GIR_Percentage_-_<_75_yards,079,t472,2018,60,60,Justin Rose,52,89.11,90,101,-0.74
GIR_Percentage_-_<_75_yards,079,t472,2018,61,61,Chad Campbell,85,89.08,106,119,-0.52
GIR_Percentage_-_<_75_yards,079,t472,2018,62,62,William McGirt,78,89.05,122,137,-0.65
GIR_Percentage_-_<_75_yards,079,t472,2018,63,63,Patton Kizzire,70,89.04,130,146,-0.61
GIR_Percentage_-_<_75_yards,079,t472,2018,64,64,Kevin Na,69,88.98,105,118,-0.70
GIR_Percentage_-_<_75_yards,079,t472,2018,65,65,Charles Howell III,90,88.97,129,145,-0.61
GIR_Percentage_-_<_75_yards,079,t472,2018,T66,T66,Matt Kuchar,74,88.89,104,117,-0.64
GIR_Percentage_-_<_75_yards,079,t472,2018,T66,T66,Patrick Reed,72,88.89,112,126,-0.69
GIR_Percentage_-_<_75_yards,079,t472,2018,68,68,Scott Piercy,69,88.80,111,125,-0.61
GIR_Percentage_-_<_75_yards,079,t472,2018,69,69,Aaron Wise,68,88.76,150,169,-0.61
GIR_Percentage_-_<_75_yards,079,t472,2018,70,70,Harris English,78,88.75,142,160,-0.59
GIR_Percentage_-_<_75_yards,079,t472,2018,T71,T71,Geoff Ogilvy,45,88.73,63,71,-0.49
GIR_Percentage_-_<_75_yards,079,t472,2018,T71,T71,Ian Poulter,55,88.73,63,71,-0.67
GIR_Percentage_-_<_75_yards,079,t472,2018,T71,T71,Kiradech Aphibarnrat,45,88.73,63,71,-0.68
GIR_Percentage_-_<_75_yards,079,t472,2018,74,74,J.J. Spaun,69,88.72,118,133,-0.59
GIR_Percentage_-_<_75_yards,079,t472,2018,T75,T75,Cody Gribble,69,88.64,117,132,-0.61
GIR_Percentage_-_<_75_yards,079,t472,2018,T75,T75,Ethan Tracy,70,88.64,117,132,-0.57
GIR_Percentage_-_<_75_yards,079,t472,2018,77,77,Si Woo Kim,88,88.51,154,174,-0.67
GIR_Percentage_-_<_75_yards,079,t472,2018,T78,T78,Brooks Koepka,40,88.46,92,104,-0.49
GIR_Percentage_-_<_75_yards,079,t472,2018,T78,T78,Austin Cook,87,88.46,161,182,-0.65
GIR_Percentage_-_<_75_yards,079,t472,2018,80,80,Corey Conners,93,88.44,153,173,-0.57
GIR_Percentage_-_<_75_yards,079,t472,2018,81,81,Charl Schwartzel,55,88.42,84,95,-0.57
GIR_Percentage_-_<_75_yards,079,t472,2018,82,82,Kevin Kisner,69,88.35,91,103,-0.64
GIR_Percentage_-_<_75_yards,079,t472,2018,83,83,Jon Rahm,49,88.33,106,120,-0.70
GIR_Percentage_-_<_75_yards,079,t472,2018,84,84,Stephan Jaeger,77,88.31,136,154,-0.71
GIR_Percentage_-_<_75_yards,079,t472,2018,85,85,Jonathan Byrd,66,88.29,98,111,-0.60
GIR_Percentage_-_<_75_yards,079,t472,2018,86,86,Brian Harman,74,88.28,113,128,-0.64
GIR_Percentage_-_<_75_yards,079,t472,2018,87,87,Jonathan Randolph,69,88.19,112,127,-0.60
GIR_Percentage_-_<_75_yards,079,t472,2018,88,88,Ryan Blaum,75,88.00,132,150,-0.62
GIR_Percentage_-_<_75_yards,079,t472,2018,T89,T89,Nick Watney,80,87.97,139,158,-0.60
GIR_Percentage_-_<_75_yards,079,t472,2018,T89,T89,Anirban Lahiri,70,87.97,117,133,-0.56
GIR_Percentage_-_<_75_yards,079,t472,2018,91,91,Rod Pampling,60,87.96,95,108,-0.44
GIR_Percentage_-_<_75_yards,079,t472,2018,92,92,Ricky Barnes,61,87.91,80,91,-0.73
GIR_Percentage_-_<_75_yards,079,t472,2018,93,93,John Huh,90,87.85,159,181,-0.58
GIR_Percentage_-_<_75_yards,079,t472,2018,94,94,D.A. Points,59,87.80,72,82,-0.64
GIR_Percentage_-_<_75_yards,079,t472,2018,95,95,Denny McCarthy,67,87.72,100,114,-0.63
GIR_Percentage_-_<_75_yards,079,t472,2018,96,96,Wesley Bryan,67,87.67,64,73,-0.59
GIR_Percentage_-_<_75_yards,079,t472,2018,97,97,Lucas Glover,65,87.61,99,113,-0.60
GIR_Percentage_-_<_75_yards,079,t472,2018,98,98,Fabián Gómez,86,87.58,141,161,-0.56
GIR_Percentage_-_<_75_yards,079,t472,2018,99,99,Joel Dahmen,89,87.57,148,169,-0.64
GIR_Percentage_-_<_75_yards,079,t472,2018,T100,T100,Aaron Baddeley,80,87.50,140,160,-0.68
GIR_Percentage_-_<_75_yards,079,t472,2018,T100,T100,Ryan Palmer,59,87.50,119,136,-0.66
GIR_Percentage_-_<_75_yards,079,t472,2018,T100,T100,Nick Taylor,88,87.50,140,160,-0.61
GIR_Percentage_-_<_75_yards,079,t472,2018,T100,T100,"Ted Potter, Jr.",67,87.50,105,120,-0.55
GIR_Percentage_-_<_75_yards,079,t472,2018,T100,T100,Sam Saunders,72,87.50,147,168,-0.66
GIR_Percentage_-_<_75_yards,079,t472,2018,T100,T100,Branden Grace,53,87.50,84,96,-0.67
GIR_Percentage_-_<_75_yards,079,t472,2018,T100,T100,Blayne Barber,65,87.50,98,112,-0.70
GIR_Percentage_-_<_75_yards,079,t472,2018,107,107,Kevin Streelman,86,87.43,160,183,-0.63
GIR_Percentage_-_<_75_yards,079,t472,2018,108,108,Chesson Hadley,87,87.35,145,166,-0.65
GIR_Percentage_-_<_75_yards,079,t472,2018,109,109,Ollie Schniederjans,79,87.33,131,150,-0.58
GIR_Percentage_-_<_75_yards,079,t472,2018,110,110,Graeme McDowell,63,87.29,103,118,-0.53
GIR_Percentage_-_<_75_yards,079,t472,2018,111,111,Brandon Harkins,95,87.28,199,228,-0.67
GIR_Percentage_-_<_75_yards,079,t472,2018,T112,T112,Xinjun Zhang,77,87.22,116,133,-0.63
GIR_Percentage_-_<_75_yards,079,t472,2018,T112,T112,Keith Mitchell,85,87.22,198,227,-0.64
GIR_Percentage_-_<_75_yards,079,t472,2018,T114,T114,Chris Kirk,88,87.21,150,172,-0.63
GIR_Percentage_-_<_75_yards,079,t472,2018,T114,T114,Zac Blair,62,87.21,75,86,-0.65
GIR_Percentage_-_<_75_yards,079,t472,2018,T116,T116,Billy Horschel,66,87.20,143,164,-0.68
GIR_Percentage_-_<_75_yards,079,t472,2018,T116,T116,Tom Hoge,91,87.20,143,164,-0.59
GIR_Percentage_-_<_75_yards,079,t472,2018,118,118,Webb Simpson,67,87.16,95,109,-0.67
GIR_Percentage_-_<_75_yards,079,t472,2018,119,119,Jason Kokrak,79,86.98,187,215,-0.67
GIR_Percentage_-_<_75_yards,079,t472,2018,120,120,Andrew Landry,62,86.96,100,115,-0.50
GIR_Percentage_-_<_75_yards,079,t472,2018,121,121,Whee Kim,81,86.92,93,107,-0.68
GIR_Percentage_-_<_75_yards,079,t472,2018,122,122,Jason Day,53,86.90,73,84,-0.78
GIR_Percentage_-_<_75_yards,079,t472,2018,123,123,Jamie Lovemark,78,86.89,159,183,-0.64
GIR_Percentage_-_<_75_yards,079,t472,2018,T124,T124,Rory Sabbatini,85,86.81,158,182,-0.67
GIR_Percentage_-_<_75_yards,079,t472,2018,T124,T124,Brendan Steele,58,86.81,125,144,-0.53
GIR_Percentage_-_<_75_yards,079,t472,2018,T124,T124,Grayson Murray,69,86.81,158,182,-0.63
GIR_Percentage_-_<_75_yards,079,t472,2018,127,127,Jimmy Walker,69,86.78,105,121,-0.70
GIR_Percentage_-_<_75_yards,079,t472,2018,T128,T128,Martin Piller,77,86.76,118,136,-0.61
GIR_Percentage_-_<_75_yards,079,t472,2018,T128,T128,J.T. Poston,69,86.76,118,136,-0.58
GIR_Percentage_-_<_75_yards,079,t472,2018,130,130,Justin Thomas,67,86.75,131,151,-0.76
GIR_Percentage_-_<_75_yards,079,t472,2018,131,131,Bubba Watson,68,86.74,157,181,-0.62
GIR_Percentage_-_<_75_yards,079,t472,2018,132,132,Trey Mullinax,67,86.62,136,157,-0.56
GIR_Percentage_-_<_75_yards,079,t472,2018,133,133,Charley Hoffman,73,86.58,129,149,-0.61
GIR_Percentage_-_<_75_yards,079,t472,2018,134,134,Chris Stroud,76,86.52,122,141,-0.59
GIR_Percentage_-_<_75_yards,079,t472,2018,135,135,Robert Garrigus,78,86.49,160,185,-0.53
GIR_Percentage_-_<_75_yards,079,t472,2018,136,136,Jonas Blixt,63,86.36,95,110,-0.63
GIR_Percentage_-_<_75_yards,079,t472,2018,137,137,Martin Laird,65,86.33,120,139,-0.69
GIR_Percentage_-_<_75_yards,079,t472,2018,138,138,Luke List,82,86.30,189,219,-0.63
GIR_Percentage_-_<_75_yards,079,t472,2018,139,139,Scott Stallings,86,86.25,138,160,-0.59
GIR_Percentage_-_<_75_yards,079,t472,2018,140,140,Brian Stuard,93,85.98,92,107,-0.63
GIR_Percentage_-_<_75_yards,079,t472,2018,141,141,Tyrone Van Aswegen,99,85.88,146,170,-0.60
GIR_Percentage_-_<_75_yards,079,t472,2018,142,142,Dominic Bozzelli,63,85.82,115,134,-0.57
GIR_Percentage_-_<_75_yards,079,t472,2018,T143,T143,Alex Cejka,71,85.71,96,112,-0.64
GIR_Percentage_-_<_75_yards,079,t472,2018,T143,T143,Cameron Percy,52,85.71,72,84,-0.65
GIR_Percentage_-_<_75_yards,079,t472,2018,T143,T143,Brandt Snedeker,68,85.71,90,105,-0.61
GIR_Percentage_-_<_75_yards,079,t472,2018,T143,T143,Kevin Tway,98,85.71,222,259,-0.63
GIR_Percentage_-_<_75_yards,079,t472,2018,T143,T143,Michael Kim,68,85.71,78,91,-0.69
GIR_Percentage_-_<_75_yards,079,t472,2018,148,148,Hideki Matsuyama,47,85.58,89,104,-0.64
GIR_Percentage_-_<_75_yards,079,t472,2018,149,149,Brice Garnett,81,85.51,118,138,-0.60
GIR_Percentage_-_<_75_yards,079,t472,2018,T150,T150,Sung Kang,81,85.38,111,130,-0.57
GIR_Percentage_-_<_75_yards,079,t472,2018,T150,T150,Byeong Hun An,66,85.38,146,171,-0.66
GIR_Percentage_-_<_75_yards,079,t472,2018,152,152,Vaughn Taylor,79,85.37,105,123,-0.69
GIR_Percentage_-_<_75_yards,079,t472,2018,153,153,Seamus Power,80,85.35,134,157,-0.57
GIR_Percentage_-_<_75_yards,079,t472,2018,T154,T154,Hunter Mahan,65,85.25,104,122,-0.61
GIR_Percentage_-_<_75_yards,079,t472,2018,T154,T154,Tyrrell Hatton,38,85.25,52,61,-0.67
GIR_Percentage_-_<_75_yards,079,t472,2018,T156,T156,Rory McIlroy,44,85.23,75,88,-0.75
GIR_Percentage_-_<_75_yards,079,t472,2018,T156,T156,Mackenzie Hughes,76,85.23,127,149,-0.57
GIR_Percentage_-_<_75_yards,079,t472,2018,158,158,Louis Oosthuizen,46,85.00,51,60,-0.65
GIR_Percentage_-_<_75_yards,079,t472,2018,159,159,Andrew Putnam,81,84.97,130,153,-0.51
GIR_Percentage_-_<_75_yards,079,t472,2018,160,160,Adam Hadwin,78,84.89,118,139,-0.52
GIR_Percentage_-_<_75_yards,079,t472,2018,161,161,Zach Johnson,76,84.55,93,110,-0.66
GIR_Percentage_-_<_75_yards,079,t472,2018,162,162,Ben Martin,64,84.44,114,135,-0.61
GIR_Percentage_-_<_75_yards,079,t472,2018,163,163,David Lingmerth,80,84.40,119,141,-0.64
GIR_Percentage_-_<_75_yards,079,t472,2018,164,164,Talor Gooch,76,84.35,124,147,-0.56
GIR_Percentage_-_<_75_yards,079,t472,2018,165,165,Kevin Chappell,63,84.21,144,171,-0.58
GIR_Percentage_-_<_75_yards,079,t472,2018,166,166,Phil Mickelson,68,84.17,117,139,-0.76
GIR_Percentage_-_<_75_yards,079,t472,2018,167,167,Abraham Ancer,84,84.07,153,182,-0.57
GIR_Percentage_-_<_75_yards,079,t472,2018,T168,T168,Ernie Els,38,84.00,63,75,-0.43
GIR_Percentage_-_<_75_yards,079,t472,2018,T168,T168,J.B. Holmes,69,84.00,147,175,-0.65
GIR_Percentage_-_<_75_yards,079,t472,2018,170,170,Cameron Smith,61,83.96,89,106,-0.69
GIR_Percentage_-_<_75_yards,079,t472,2018,T171,T171,Sangmoon Bae,39,83.95,68,81,-0.62
GIR_Percentage_-_<_75_yards,079,t472,2018,T171,T171,Zecheng Dou,51,83.95,68,81,-0.54
GIR_Percentage_-_<_75_yards,079,t472,2018,173,173,Matt Every,77,83.87,130,155,-0.70
GIR_Percentage_-_<_75_yards,079,t472,2018,174,174,Troy Merritt,83,83.83,140,167,-0.69
GIR_Percentage_-_<_75_yards,079,t472,2018,175,176,Conrad Shindler,56,83.70,77,92,-0.75
GIR_Percentage_-_<_75_yards,079,t472,2018,176,177,Danny Lee,76,83.67,123,147,-0.62
GIR_Percentage_-_<_75_yards,079,t472,2018,177,178,Nicholas Lindheim,75,83.65,87,104,-0.57
GIR_Percentage_-_<_75_yards,079,t472,2018,178,179,Scott Brown,92,83.55,127,152,-0.61
GIR_Percentage_-_<_75_yards,079,t472,2018,179,180,Sean O'Hair,61,83.33,115,138,-0.59
GIR_Percentage_-_<_75_yards,079,t472,2018,180,181,Stewart Cink,77,83.06,103,124,-0.73
GIR_Percentage_-_<_75_yards,079,t472,2018,181,183,Camilo Villegas,45,82.98,39,47,-0.54
GIR_Percentage_-_<_75_yards,079,t472,2018,182,184,Patrick Rodgers,93,82.95,146,176,-0.61
GIR_Percentage_-_<_75_yards,079,t472,2018,183,185,Rafa Cabrera Bello,51,82.81,53,64,-0.72
GIR_Percentage_-_<_75_yards,079,t472,2018,184,186,Andrew Yun,49,82.67,62,75,-0.48
GIR_Percentage_-_<_75_yards,079,t472,2018,185,187,Ben Silverman,88,82.64,119,144,-0.59
GIR_Percentage_-_<_75_yards,079,t472,2018,186,188,Xander Schauffele,74,82.63,138,167,-0.69
GIR_Percentage_-_<_75_yards,079,t472,2018,187,189,Greg Chalmers,56,82.56,71,86,-0.58
GIR_Percentage_-_<_75_yards,079,t472,2018,188,191,Johnson Wagner,71,82.47,80,97,-0.71
GIR_Percentage_-_<_75_yards,079,t472,2018,189,192,Bud Cauley,55,82.18,83,101,-0.61
GIR_Percentage_-_<_75_yards,079,t472,2018,190,193,Jim Furyk,42,82.05,32,39,-0.50
GIR_Percentage_-_<_75_yards,079,t472,2018,191,194,Derek Fathauer,82,82.00,123,150,-0.63
GIR_Percentage_-_<_75_yards,079,t472,2018,192,195,Smylie Kaufman,49,81.91,77,94,-0.45
GIR_Percentage_-_<_75_yards,079,t472,2018,193,196,Chez Reavie,79,81.82,81,99,-0.73
GIR_Percentage_-_<_75_yards,079,t472,2018,194,197,Matt Atkins,54,81.74,94,115,-0.56
GIR_Percentage_-_<_75_yards,079,t472,2018,195,198,Bronson Burgoon,59,81.62,111,136,-0.70
GIR_Percentage_-_<_75_yards,079,t472,2018,196,199,Daniel Summerhays,49,81.48,66,81,-0.64
GIR_Percentage_-_<_75_yards,079,t472,2018,197,200,Kelly Kraft,88,81.29,113,139,-0.57
GIR_Percentage_-_<_75_yards,079,t472,2018,198,201,Rob Oppenheim,72,81.05,77,95,-0.66
GIR_Percentage_-_<_75_yards,079,t472,2018,T199,T202,Retief Goosen,58,80.00,68,85,-0.59
GIR_Percentage_-_<_75_yards,079,t472,2018,T199,T202,Padraig Harrington,42,80.00,48,60,-0.60
GIR_Percentage_-_<_75_yards,079,t472,2018,201,204,Roberto Díaz,68,79.46,89,112,-0.51
GIR_Percentage_-_<_75_yards,079,t032,2018,1,1,Alex Noren,51,95.74,90,94,-0.68
GIR_Percentage_-_<_75_yards,079,t032,2018,2,5,Shane Lowry,54,94.87,111,117,-0.56
GIR_Percentage_-_<_75_yards,079,t032,2018,3,3,Russell Knox,80,94.64,106,112,-0.55
GIR_Percentage_-_<_75_yards,079,t032,2018,4,4,K.J. Choi,40,94.44,34,36,-0.62
GIR_Percentage_-_<_75_yards,079,t032,2018,5,2,Brett Stegmaier,59,94.29,99,105,-0.57
GIR_Percentage_-_<_75_yards,079,t032,2018,6,6,Tiger Woods,44,93.67,74,79,-0.66
GIR_Percentage_-_<_75_yards,079,t032,2018,7,7,Jordan Spieth,61,93.66,133,142,-0.62
GIR_Percentage_-_<_75_yards,079,t032,2018,8,12,Kyle Thompson,46,92.98,53,57,-0.49
GIR_Percentage_-_<_75_yards,079,t032,2018,9,15,Gary Woodland,72,92.96,132,142,-0.66
GIR_Percentage_-_<_75_yards,079,t032,2018,10,9,Brian Gay,83,92.91,118,127,-0.66
GIR_Percentage_-_<_75_yards,079,t032,2018,11,10,Richy Werenski,90,92.81,142,153,-0.63
GIR_Percentage_-_<_75_yards,079,t032,2018,12,11,Beau Hossler,90,92.75,192,207,-0.56
GIR_Percentage_-_<_75_yards,079,t032,2018,13,,Ken Duke,37,92.73,51,55,-0.49
GIR_Percentage_-_<_75_yards,079,t032,2018,14,18,James Hahn,77,92.67,139,150,-0.66
GIR_Percentage_-_<_75_yards,079,t032,2018,15,13,Nate Lashley,51,92.31,72,78,-0.56
GIR_Percentage_-_<_75_yards,079,t032,2018,16,14,Paul Casey,53,92.21,71,77,-0.68
GIR_Percentage_-_<_75_yards,079,t032,2018,17,8,Hudson Swafford,65,92.19,118,128,-0.64
GIR_Percentage_-_<_75_yards,079,t032,2018,18,T20,Cameron Tringale,63,92.13,82,89,-0.65
GIR_Percentage_-_<_75_yards,079,t032,2018,19,17,Henrik Stenson,42,92.11,70,76,-0.60
GIR_Percentage_-_<_75_yards,079,t032,2018,20,19,Rickie Fowler,58,92.06,116,126,-0.62
GIR_Percentage_-_<_75_yards,079,t032,2018,21,24,Adam Schenk,82,91.86,158,172,-0.57
GIR_Percentage_-_<_75_yards,079,t032,2018,22,T20,Pat Perez,63,91.76,78,85,-0.60
GIR_Percentage_-_<_75_yards,079,t032,2018,23,25,J.J. Henry,77,91.67,99,108,-0.62
GIR_Percentage_-_<_75_yards,079,t032,2018,24,22,Bryson DeChambeau,71,91.48,161,176,-0.70
GIR_Percentage_-_<_75_yards,079,t032,2018,25,16,Dustin Johnson,53,91.41,117,128,-0.77
GIR_Percentage_-_<_75_yards,079,t032,2018,26,23,Peter Uihlein,67,91.30,126,138,-0.59
GIR_Percentage_-_<_75_yards,079,t032,2018,27,26,Harold Varner III,83,90.96,151,166,-0.66
GIR_Percentage_-_<_75_yards,079,t032,2018,28,29,Tommy Fleetwood,49,90.82,89,98,-0.82
GIR_Percentage_-_<_75_yards,079,t032,2018,29,52,Steve Stricker,40,90.63,58,64,-0.78
GIR_Percentage_-_<_75_yards,079,t032,2018,30,28,Bill Haas,68,90.55,115,127,-0.59
GIR_Percentage_-_<_75_yards,079,t032,2018,T31,27,Ryan Armour,91,90.48,114,126,-0.64
GIR_Percentage_-_<_75_yards,079,t032,2018,T31,35,Ben Crane,61,90.48,76,84,-0.62
GIR_Percentage_-_<_75_yards,079,t032,2018,T31,30,Adam Scott,58,90.48,95,105,-0.65
GIR_Percentage_-_<_75_yards,079,t032,2018,34,31,Tony Finau,81,90.43,170,188,-0.69
GIR_Percentage_-_<_75_yards,079,t032,2018,35,48,David Hearn,60,90.41,66,73,-0.61
GIR_Percentage_-_<_75_yards,079,t032,2018,36,32,Patrick Cantlay,63,90.38,141,156,-0.60
GIR_Percentage_-_<_75_yards,079,t032,2018,37,33,Emiliano Grillo,74,90.34,131,145,-0.56
GIR_Percentage_-_<_75_yards,079,t032,2018,38,40,Billy Hurley III,62,90.22,83,92,-0.67
GIR_Percentage_-_<_75_yards,079,t032,2018,39,42,Matt Jones,64,90.18,101,112,-0.69
GIR_Percentage_-_<_75_yards,079,t032,2018,40,49,Tyler Duncan,93,90.16,165,183,-0.65
GIR_Percentage_-_<_75_yards,079,t032,2018,41,34,Daniel Berger,63,90.08,118,131,-0.61
GIR_Percentage_-_<_75_yards,079,t032,2018,42,36,Sam Ryder,74,90.06,154,171,-0.54
GIR_Percentage_-_<_75_yards,079,t032,2018,43,T37,Keegan Bradley,78,89.94,152,169,-0.65
GIR_Percentage_-_<_75_yards,079,t032,2018,44,51,Lanto Griffin,72,89.93,125,139,-0.60
GIR_Percentage_-_<_75_yards,079,t032,2018,45,T37,Marc Leishman,69,89.87,142,158,-0.56
GIR_Percentage_-_<_75_yards,079,t032,2018,46,39,Steve Wheatcroft,56,89.81,97,108,-0.61
GIR_Percentage_-_<_75_yards,079,t032,2018,T47,41,Ryan Moore,64,89.76,114,127,-0.65
GIR_Percentage_-_<_75_yards,079,t032,2018,T47,50,Robert Streb,72,89.76,114,127,-0.56
GIR_Percentage_-_<_75_yards,079,t032,2018,49,T64,Jhonattan Vegas,76,89.74,140,156,-0.54
GIR_Percentage_-_<_75_yards,079,t032,2018,50,T62,Martin Flores,84,89.73,131,146,-0.51
GIR_Percentage_-_<_75_yards,079,t032,2018,51,43,Jason Dufner,61,89.62,95,106,-0.60
GIR_Percentage_-_<_75_yards,079,t032,2018,52,44,Russell Henley,65,89.57,103,115,-0.59
GIR_Percentage_-_<_75_yards,079,t032,2018,53,75,Shawn Stefani,72,89.39,118,132,-0.66
GIR_Percentage_-_<_75_yards,079,t032,2018,54,T76,Michael Thompson,54,89.36,84,94,-0.68
GIR_Percentage_-_<_75_yards,079,t032,2018,55,T46,Tom Lovelady,81,89.35,193,216,-0.63
GIR_Percentage_-_<_75_yards,079,t032,2018,56,53,Peter Malnati,81,89.26,133,149,-0.59
GIR_Percentage_-_<_75_yards,079,t032,2018,T57,T55,Francesco Molinari,55,89.15,115,129,-0.56
GIR_Percentage_-_<_75_yards,079,t032,2018,T57,T55,Kyle Stanley,71,89.15,115,129,-0.69
GIR_Percentage_-_<_75_yards,079,t032,2018,59,57,C.T. Pan,84,89.12,131,147,-0.62
