pga_stat_name,pga_stat_id,pga_tourn_id,pga_season_id,RANK_THIS_WEEK,RANK_LAST_WEEK,PLAYER_NAME,ROUNDS,%,GREENS_HIT,TOTAL_HOLES,RELATIVE_TO_PAR
GIR_Percentage_-_75-100_yards,078,t060,2019,70,72,Jim Knous,57,80.85,38,47,-0.29
GIR_Percentage_-_75-100_yards,078,t060,2019,71,73,Stephan Jaeger,77,80.77,42,52,-0.26
GIR_Percentage_-_75-100_yards,078,t060,2019,T72,T74,Jhonattan Vegas,75,80.65,50,62,-0.32
GIR_Percentage_-_75-100_yards,078,t060,2019,T72,T74,Beau Hossler,87,80.65,50,62,-0.38
GIR_Percentage_-_75-100_yards,078,t060,2019,T74,T84,Matt Kuchar,87,80.60,54,67,-0.37
GIR_Percentage_-_75-100_yards,078,t060,2019,T74,76,Sam Saunders,78,80.60,54,67,-0.31
GIR_Percentage_-_75-100_yards,078,t060,2019,76,77,Chris Stroud,70,80.49,33,41,-0.30
GIR_Percentage_-_75-100_yards,078,t060,2019,T77,T78,Michael Thompson,71,80.43,37,46,-0.49
GIR_Percentage_-_75-100_yards,078,t060,2019,T77,T78,Joaquin Niemann,98,80.43,74,92,-0.39
GIR_Percentage_-_75-100_yards,078,t060,2019,T79,T80,Roberto Díaz,73,80.36,45,56,-0.29
GIR_Percentage_-_75-100_yards,078,t060,2019,T79,T80,J.J. Spaun,90,80.36,45,56,-0.40
GIR_Percentage_-_75-100_yards,078,t060,2019,T81,T82,Ryan Armour,92,80.33,49,61,-0.31
GIR_Percentage_-_75-100_yards,078,t060,2019,T81,T82,Brian Harman,91,80.33,49,61,-0.37
GIR_Percentage_-_75-100_yards,078,t060,2019,83,T84,Kramer Hickok,79,80.30,53,66,-0.23
GIR_Percentage_-_75-100_yards,078,t060,2019,84,87,Harold Varner III,84,80.26,61,76,-0.23
GIR_Percentage_-_75-100_yards,078,t060,2019,T85,T88,Phil Mickelson,63,80.00,48,60,-0.29
GIR_Percentage_-_75-100_yards,078,t060,2019,T85,T88,Pat Perez,68,80.00,24,30,-0.42
GIR_Percentage_-_75-100_yards,078,t060,2019,T85,T101,Jason Kokrak,94,80.00,52,65,-0.40
GIR_Percentage_-_75-100_yards,078,t060,2019,T85,T88,Roberto Castro,76,80.00,44,55,-0.34
GIR_Percentage_-_75-100_yards,078,t060,2019,T85,T88,Bud Cauley,82,80.00,52,65,-0.31
GIR_Percentage_-_75-100_yards,078,t060,2019,90,93,Vaughn Taylor,93,79.82,91,114,-0.31
GIR_Percentage_-_75-100_yards,078,t060,2019,T91,T94,Rory Sabbatini,97,79.73,59,74,-0.46
GIR_Percentage_-_75-100_yards,078,t060,2019,T91,T94,Dylan Frittelli,83,79.73,59,74,-0.37
GIR_Percentage_-_75-100_yards,078,t060,2019,93,96,Peter Uihlein,84,79.71,55,69,-0.27
GIR_Percentage_-_75-100_yards,078,t060,2019,94,97,Hank Lebioda,76,79.63,43,54,-0.40
GIR_Percentage_-_75-100_yards,078,t060,2019,95,98,Jonas Blixt,82,79.59,39,49,-0.28
GIR_Percentage_-_75-100_yards,078,t060,2019,96,99,Talor Gooch,54,79.31,23,29,-0.43
GIR_Percentage_-_75-100_yards,078,t060,2019,97,100,Bronson Burgoon,59,79.17,38,48,-0.29
GIR_Percentage_-_75-100_yards,078,t060,2019,98,T101,Russell Henley,78,79.03,49,62,-0.35
GIR_Percentage_-_75-100_yards,078,t060,2019,T99,64,Lucas Glover,94,78.95,45,57,-0.36
GIR_Percentage_-_75-100_yards,078,t060,2019,T99,T103,Josh Teater,73,78.95,45,57,-0.31
GIR_Percentage_-_75-100_yards,078,t060,2019,T99,T103,Sam Ryder,76,78.95,45,57,-0.49
GIR_Percentage_-_75-100_yards,078,t060,2019,102,105,Robert Streb,80,78.85,41,52,-0.15
GIR_Percentage_-_75-100_yards,078,t060,2019,103,106,Charley Hoffman,74,78.72,37,47,-0.27
GIR_Percentage_-_75-100_yards,078,t060,2019,104,T84,Patrick Reed,93,78.57,55,70,-0.38
GIR_Percentage_-_75-100_yards,078,t060,2019,105,107,Adam Svensson,73,78.46,51,65,-0.37
GIR_Percentage_-_75-100_yards,078,t060,2019,106,108,Tyrrell Hatton,62,78.38,29,37,-0.41
GIR_Percentage_-_75-100_yards,078,t060,2019,107,109,Joel Dahmen,100,78.33,47,60,-0.30
GIR_Percentage_-_75-100_yards,078,t060,2019,T108,T110,Brice Garnett,87,78.13,50,64,-0.38
GIR_Percentage_-_75-100_yards,078,t060,2019,T108,T110,Wes Roach,69,78.13,25,32,-0.20
GIR_Percentage_-_75-100_yards,078,t060,2019,110,112,Curtis Luck,65,78.05,32,41,-0.47
GIR_Percentage_-_75-100_yards,078,t060,2019,111,113,Brian Gay,93,78.00,78,100,-0.28
GIR_Percentage_-_75-100_yards,078,t060,2019,T112,T115,Jonathan Byrd,55,77.78,28,36,-0.36
GIR_Percentage_-_75-100_yards,078,t060,2019,T112,T115,Seamus Power,80,77.78,42,54,-0.29
GIR_Percentage_-_75-100_yards,078,t060,2019,T112,118,Sungjae Im,122,77.78,70,90,-0.31
GIR_Percentage_-_75-100_yards,078,t060,2019,115,T132,Jon Rahm,75,77.61,52,67,-0.37
GIR_Percentage_-_75-100_yards,078,t060,2019,116,114,Kevin Kisner,97,77.46,55,71,-0.38
GIR_Percentage_-_75-100_yards,078,t060,2019,117,T123,Patrick Cantlay,77,77.27,34,44,-0.29
GIR_Percentage_-_75-100_yards,078,t060,2019,118,119,Chase Wright,75,77.19,44,57,-0.27
GIR_Percentage_-_75-100_yards,078,t060,2019,119,120,Richy Werenski,89,77.08,37,48,-0.14
GIR_Percentage_-_75-100_yards,078,t060,2019,T120,T132,Chez Reavie,99,76.92,50,65,-0.36
GIR_Percentage_-_75-100_yards,078,t060,2019,T120,T121,Kiradech Aphibarnrat,65,76.92,30,39,-0.57
GIR_Percentage_-_75-100_yards,078,t060,2019,T120,T121,Satoshi Kodaira,67,76.92,30,39,-0.17
GIR_Percentage_-_75-100_yards,078,t060,2019,T120,128,Abraham Ancer,93,76.92,50,65,-0.42
GIR_Percentage_-_75-100_yards,078,t060,2019,T124,T123,Branden Grace,76,76.74,33,43,-0.27
GIR_Percentage_-_75-100_yards,078,t060,2019,T124,T123,Dominic Bozzelli,73,76.74,33,43,-0.39
GIR_Percentage_-_75-100_yards,078,t060,2019,T126,T126,Ryan Palmer,74,76.60,36,47,-0.39
GIR_Percentage_-_75-100_yards,078,t060,2019,T126,T126,Scott Brown,86,76.60,36,47,-0.39
GIR_Percentage_-_75-100_yards,078,t060,2019,T128,T129,Adam Hadwin,86,76.47,52,68,-0.35
GIR_Percentage_-_75-100_yards,078,t060,2019,T128,T129,Carlos Ortiz,84,76.47,65,85,-0.28
GIR_Percentage_-_75-100_yards,078,t060,2019,T128,T129,John Chin,58,76.47,26,34,-0.19
GIR_Percentage_-_75-100_yards,078,t060,2019,T131,T132,Alex Cejka,58,76.19,32,42,-0.31
GIR_Percentage_-_75-100_yards,078,t060,2019,T131,T132,Joey Garber,63,76.19,32,42,-0.19
GIR_Percentage_-_75-100_yards,078,t060,2019,133,137,Max Homa,82,76.12,51,67,-0.35
GIR_Percentage_-_75-100_yards,078,t060,2019,134,138,Byeong Hun An,80,76.00,38,50,-0.34
GIR_Percentage_-_75-100_yards,078,t060,2019,135,139,Alex Noren,63,75.86,22,29,-0.18
GIR_Percentage_-_75-100_yards,078,t060,2019,136,140,Johnson Wagner,64,75.61,31,41,-0.19
GIR_Percentage_-_75-100_yards,078,t060,2019,137,T146,Webb Simpson,81,75.51,37,49,-0.30
GIR_Percentage_-_75-100_yards,078,t060,2019,138,141,Cameron Smith,79,75.47,40,53,-0.33
GIR_Percentage_-_75-100_yards,078,t060,2019,139,142,Chesson Hadley,76,75.44,43,57,-0.21
GIR_Percentage_-_75-100_yards,078,t060,2019,140,143,Bubba Watson,65,75.41,46,61,-0.15
GIR_Percentage_-_75-100_yards,078,t060,2019,141,144,Trey Mullinax,77,75.36,52,69,-0.21
GIR_Percentage_-_75-100_yards,078,t060,2019,142,145,Cameron Champ,78,75.27,70,93,-0.16
GIR_Percentage_-_75-100_yards,078,t060,2019,T143,T146,Henrik Stenson,58,75.00,18,24,-0.44
GIR_Percentage_-_75-100_yards,078,t060,2019,T143,T146,Jimmy Walker,74,75.00,48,64,-0.21
GIR_Percentage_-_75-100_yards,078,t060,2019,T143,T146,Julián Etulain,70,75.00,39,52,-0.38
GIR_Percentage_-_75-100_yards,078,t060,2019,T143,T146,Anirban Lahiri,73,75.00,48,64,-0.42
GIR_Percentage_-_75-100_yards,078,t060,2019,T143,T146,Roger Sloan,88,75.00,69,92,-0.30
GIR_Percentage_-_75-100_yards,078,t060,2019,148,152,Sebastián Muñoz,86,74.60,47,63,-0.36
GIR_Percentage_-_75-100_yards,078,t060,2019,149,153,Patton Kizzire,76,74.47,35,47,-0.14
GIR_Percentage_-_75-100_yards,078,t060,2019,150,154,Matt Fitzpatrick,54,74.36,29,39,-0.24
GIR_Percentage_-_75-100_yards,078,t060,2019,151,156,Sam Burns,80,74.24,49,66,-0.27
GIR_Percentage_-_75-100_yards,078,t060,2019,152,157,Tyler Duncan,89,74.07,40,54,-0.35
GIR_Percentage_-_75-100_yards,078,t060,2019,T153,T132,Paul Casey,79,73.91,34,46,-0.24
GIR_Percentage_-_75-100_yards,078,t060,2019,T153,158,Daniel Berger,70,73.91,34,46,-0.26
GIR_Percentage_-_75-100_yards,078,t060,2019,155,159,Zach Johnson,64,73.58,39,53,-0.38
GIR_Percentage_-_75-100_yards,078,t060,2019,T156,T160,Brady Schnell,53,73.47,36,49,-0.33
GIR_Percentage_-_75-100_yards,078,t060,2019,T156,T160,Emiliano Grillo,85,73.47,36,49,-0.31
GIR_Percentage_-_75-100_yards,078,t060,2019,T158,T162,Kevin Tway,84,73.33,55,75,-0.22
GIR_Percentage_-_75-100_yards,078,t060,2019,T158,T162,Seth Reeves,73,73.33,44,60,-0.16
GIR_Percentage_-_75-100_yards,078,t060,2019,160,164,Scott Langley,78,73.21,41,56,-0.39
GIR_Percentage_-_75-100_yards,078,t060,2019,161,169,Rory McIlroy,72,73.17,30,41,-0.20
GIR_Percentage_-_75-100_yards,078,t060,2019,162,165,Wyndham Clark,87,73.13,49,67,-0.24
GIR_Percentage_-_75-100_yards,078,t060,2019,163,166,Scott Stallings,82,72.97,54,74,-0.31
GIR_Percentage_-_75-100_yards,078,t060,2019,164,167,Martin Trainer,63,72.94,62,85,-0.19
GIR_Percentage_-_75-100_yards,078,t060,2019,165,168,K.H. Lee,92,72.92,35,48,-0.34
GIR_Percentage_-_75-100_yards,078,t060,2019,166,170,José de Jesús Rodríguez,67,72.13,44,61,-0.48
GIR_Percentage_-_75-100_yards,078,t060,2019,167,171,Jordan Spieth,82,72.06,49,68,-0.47
GIR_Percentage_-_75-100_yards,078,t060,2019,168,172,Keith Mitchell,86,72.00,36,50,-0.42
GIR_Percentage_-_75-100_yards,078,t060,2019,T169,T173,Marc Leishman,76,71.79,28,39,-0.32
GIR_Percentage_-_75-100_yards,078,t060,2019,T169,T173,Danny Willett,63,71.79,28,39,-0.39
GIR_Percentage_-_75-100_yards,078,t060,2019,171,181,Bryson DeChambeau,75,71.74,33,46,-0.27
GIR_Percentage_-_75-100_yards,078,t060,2019,172,175,Sangmoon Bae,60,71.43,30,42,-0.37
GIR_Percentage_-_75-100_yards,078,t060,2019,173,176,J.B. Holmes,78,71.21,47,66,-0.43
GIR_Percentage_-_75-100_yards,078,t060,2019,T174,T177,Ernie Els,51,71.05,27,38,-0.26
GIR_Percentage_-_75-100_yards,078,t060,2019,T174,T177,Kelly Kraft,87,71.05,54,76,-0.30
GIR_Percentage_-_75-100_yards,078,t060,2019,176,179,Kevin Na,65,70.97,22,31,-0.50
GIR_Percentage_-_75-100_yards,078,t060,2019,177,180,Aaron Wise,72,70.77,46,65,-0.41
GIR_Percentage_-_75-100_yards,078,t060,2019,178,182,Freddie Jacobson,53,69.70,23,33,-0.43
GIR_Percentage_-_75-100_yards,078,t060,2019,179,183,Michael Kim,61,69.57,32,46,-0.19
GIR_Percentage_-_75-100_yards,078,t060,2019,T180,T184,Ryan Moore,74,69.49,41,59,-0.37
GIR_Percentage_-_75-100_yards,078,t060,2019,T180,T184,Harris English,97,69.49,41,59,-0.20
GIR_Percentage_-_75-100_yards,078,t060,2019,182,188,Tommy Fleetwood,71,69.44,25,36,-0.24
GIR_Percentage_-_75-100_yards,078,t060,2019,183,187,Luke List,66,68.09,32,47,-0.19
GIR_Percentage_-_75-100_yards,078,t060,2019,184,186,Tony Finau,89,67.24,39,58,-0.21
GIR_Percentage_-_75-100_yards,078,t060,2019,185,189,Si Woo Kim,87,65.22,30,46,-0.40
GIR_Percentage_-_75-100_yards,078,t060,2019,186,190,Austin Cook,68,64.91,37,57,-0.22
GIR_Percentage_-_75-100_yards,078,t060,2019,187,191,C.T. Pan,84,60.98,25,41,-0.24
GIR_Percentage_-_75-100_yards,078,t060,2019,188,192,Danny Lee,83,58.73,37,63,-0.27
GIR_Percentage_-_75-100_yards,078,t028,2019,1,1,David Hearn,55,96.30,26,27,-0.04
GIR_Percentage_-_75-100_yards,078,t028,2019,2,2,Keegan Bradley,89,94.12,48,51,-0.31
GIR_Percentage_-_75-100_yards,078,t028,2019,3,4,Justin Thomas,71,91.30,42,46,-0.19
GIR_Percentage_-_75-100_yards,078,t028,2019,4,5,Cam Davis,76,91.07,51,56,-0.29
GIR_Percentage_-_75-100_yards,078,t028,2019,5,6,Hudson Swafford,59,90.91,30,33,-0.30
GIR_Percentage_-_75-100_yards,078,t028,2019,6,3,Graeme McDowell,75,90.38,47,52,-0.38
GIR_Percentage_-_75-100_yards,078,t028,2019,7,7,Rafa Cabrera Bello,71,90.32,28,31,-0.21
GIR_Percentage_-_75-100_yards,078,t028,2019,8,T8,Hunter Mahan,59,88.89,32,36,-0.41
GIR_Percentage_-_75-100_yards,078,t028,2019,9,10,Brian Stuard,98,87.63,85,97,-0.33
GIR_Percentage_-_75-100_yards,078,t028,2019,T10,16,Brandt Snedeker,98,87.50,77,88,-0.42
GIR_Percentage_-_75-100_yards,078,t028,2019,T10,19,Rickie Fowler,72,87.50,42,48,-0.45
GIR_Percentage_-_75-100_yards,078,t028,2019,T10,T11,Russell Knox,79,87.50,49,56,-0.35
GIR_Percentage_-_75-100_yards,078,t028,2019,T10,T11,Denny McCarthy,89,87.50,42,48,-0.38
GIR_Percentage_-_75-100_yards,078,t028,2019,14,13,Cody Gribble,74,87.27,48,55,-0.15
GIR_Percentage_-_75-100_yards,078,t028,2019,T15,T14,Aaron Baddeley,55,87.10,27,31,-0.15
GIR_Percentage_-_75-100_yards,078,t028,2019,T15,20,Ian Poulter,65,87.10,27,31,-0.33
GIR_Percentage_-_75-100_yards,078,t028,2019,17,18,Alex Prugh,77,86.52,77,89,-0.32
GIR_Percentage_-_75-100_yards,078,t028,2019,18,T8,Adam Scott,59,86.36,19,22,-0.42
GIR_Percentage_-_75-100_yards,078,t028,2019,19,21,Chris Thompson,48,86.11,31,36,-0.35
GIR_Percentage_-_75-100_yards,078,t028,2019,20,22,Peter Malnati,87,86.08,68,79,-0.40
GIR_Percentage_-_75-100_yards,078,t028,2019,21,T24,Scott Piercy,90,85.94,55,64,-0.27
GIR_Percentage_-_75-100_yards,078,t028,2019,22,23,Nick Watney,87,85.90,67,78,-0.36
GIR_Percentage_-_75-100_yards,078,t028,2019,T23,T24,Rod Pampling,56,85.71,30,35,-0.33
GIR_Percentage_-_75-100_yards,078,t028,2019,T23,T37,Jason Day,69,85.71,36,42,-0.39
GIR_Percentage_-_75-100_yards,078,t028,2019,T23,T24,Cameron Tringale,73,85.71,36,42,-0.39
GIR_Percentage_-_75-100_yards,078,t028,2019,26,27,Brendan Steele,68,85.45,47,55,-0.21
GIR_Percentage_-_75-100_yards,078,t028,2019,27,17,Gary Woodland,83,85.42,41,48,-0.39
GIR_Percentage_-_75-100_yards,078,t028,2019,28,T28,J.J. Henry,58,85.29,29,34,-0.14
GIR_Percentage_-_75-100_yards,078,t028,2019,29,T28,Corey Conners,86,85.14,63,74,-0.30
GIR_Percentage_-_75-100_yards,078,t028,2019,30,31,"Ted Potter, Jr.",73,85.00,51,60,-0.39
GIR_Percentage_-_75-100_yards,078,t028,2019,31,33,Jason Dufner,74,84.75,50,59,-0.28
GIR_Percentage_-_75-100_yards,078,t028,2019,32,35,Sergio Garcia,53,84.62,33,39,-0.15
GIR_Percentage_-_75-100_yards,078,t028,2019,33,34,J.T. Poston,100,84.42,65,77,-0.35
GIR_Percentage_-_75-100_yards,078,t028,2019,T34,T37,Bill Haas,77,84.21,32,38,-0.38
GIR_Percentage_-_75-100_yards,078,t028,2019,T34,T40,Sung Kang,86,84.21,64,76,-0.30
GIR_Percentage_-_75-100_yards,078,t028,2019,T34,32,Adam Long,76,84.21,64,76,-0.28
GIR_Percentage_-_75-100_yards,078,t028,2019,37,T40,Andrew Landry,80,84.06,58,69,-0.26
GIR_Percentage_-_75-100_yards,078,t028,2019,38,42,Brandon Harkins,91,83.91,73,87,-0.32
GIR_Percentage_-_75-100_yards,078,t028,2019,39,43,Whee Kim,73,83.87,26,31,-0.23
GIR_Percentage_-_75-100_yards,078,t028,2019,40,T28,Charles Howell III,90,83.78,62,74,-0.32
GIR_Percentage_-_75-100_yards,078,t028,2019,41,36,Brooks Koepka,77,83.64,46,55,-0.28
GIR_Percentage_-_75-100_yards,078,t028,2019,T42,T44,Kevin Streelman,83,83.58,56,67,-0.39
GIR_Percentage_-_75-100_yards,078,t028,2019,T42,T44,Ollie Schniederjans,77,83.58,56,67,-0.36
GIR_Percentage_-_75-100_yards,078,t028,2019,T44,T56,Dustin Johnson,69,83.02,44,53,-0.34
GIR_Percentage_-_75-100_yards,078,t028,2019,T44,46,Shawn Stefani,80,83.02,44,53,-0.36
GIR_Percentage_-_75-100_yards,078,t028,2019,46,47,Matt Every,49,82.86,29,35,-0.38
GIR_Percentage_-_75-100_yards,078,t028,2019,47,48,Sepp Straka,78,82.69,43,52,-0.23
GIR_Percentage_-_75-100_yards,078,t028,2019,T48,49,Martin Laird,88,82.54,52,63,-0.38
GIR_Percentage_-_75-100_yards,078,t028,2019,T48,T53,Troy Merritt,69,82.54,52,63,-0.27
GIR_Percentage_-_75-100_yards,078,t028,2019,T50,T37,Jim Furyk,73,82.50,33,40,-0.42
GIR_Percentage_-_75-100_yards,078,t028,2019,T50,50,Patrick Rodgers,55,82.50,33,40,-0.21
GIR_Percentage_-_75-100_yards,078,t028,2019,52,T51,Jim Herman,52,82.35,28,34,-0.32
GIR_Percentage_-_75-100_yards,078,t028,2019,T53,97,Francesco Molinari,61,82.05,32,39,-0.31
GIR_Percentage_-_75-100_yards,078,t028,2019,T53,T68,Louis Oosthuizen,67,82.05,32,39,-0.31
GIR_Percentage_-_75-100_yards,078,t028,2019,T53,55,Kyle Stanley,81,82.05,32,39,-0.28
GIR_Percentage_-_75-100_yards,078,t028,2019,56,T56,Ben Silverman,70,82.00,41,50,-0.17
GIR_Percentage_-_75-100_yards,078,t028,2019,57,59,Ryan Blaum,90,81.94,59,72,-0.46
GIR_Percentage_-_75-100_yards,078,t028,2019,58,T73,Andrew Putnam,81,81.82,45,55,-0.56
GIR_Percentage_-_75-100_yards,078,t028,2019,59,61,Kyle Jones,72,81.69,58,71,-0.40
GIR_Percentage_-_75-100_yards,078,t028,2019,T60,62,Nick Taylor,97,81.63,80,98,-0.34
GIR_Percentage_-_75-100_yards,078,t028,2019,T60,60,Hideki Matsuyama,87,81.63,40,49,-0.33
GIR_Percentage_-_75-100_yards,078,t028,2019,T62,T63,Mackenzie Hughes,80,81.54,53,65,-0.26
GIR_Percentage_-_75-100_yards,078,t028,2019,T62,T63,Adam Schenk,102,81.54,53,65,-0.34
GIR_Percentage_-_75-100_yards,078,t028,2019,64,80,Lucas Glover,90,81.48,44,54,-0.36
GIR_Percentage_-_75-100_yards,078,t028,2019,65,66,Fabián Gómez,62,81.40,35,43,-0.34
GIR_Percentage_-_75-100_yards,078,t028,2019,66,T86,Billy Horschel,99,81.16,56,69,-0.25
GIR_Percentage_-_75-100_yards,078,t028,2019,T67,T68,Matt Jones,88,81.08,30,37,-0.37
GIR_Percentage_-_75-100_yards,078,t028,2019,T67,T51,Xander Schauffele,73,81.08,30,37,-0.40
GIR_Percentage_-_75-100_yards,078,t028,2019,69,70,Tom Hoge,98,81.03,47,58,-0.30
GIR_Percentage_-_75-100_yards,078,t028,2019,T70,67,Nate Lashley,70,80.95,51,63,-0.37
GIR_Percentage_-_75-100_yards,078,t028,2019,T70,71,Anders Albertson,68,80.95,51,63,-0.22
GIR_Percentage_-_75-100_yards,078,t028,2019,72,72,Jim Knous,57,80.85,38,47,-0.29
GIR_Percentage_-_75-100_yards,078,t028,2019,73,T73,Stephan Jaeger,77,80.77,42,52,-0.26
GIR_Percentage_-_75-100_yards,078,t028,2019,T74,T75,Jhonattan Vegas,75,80.65,50,62,-0.32
GIR_Percentage_-_75-100_yards,078,t028,2019,T74,T75,Beau Hossler,87,80.65,50,62,-0.38
GIR_Percentage_-_75-100_yards,078,t028,2019,76,77,Sam Saunders,78,80.60,54,67,-0.31
GIR_Percentage_-_75-100_yards,078,t028,2019,77,78,Chris Stroud,70,80.49,33,41,-0.30
GIR_Percentage_-_75-100_yards,078,t028,2019,T78,79,Michael Thompson,71,80.43,37,46,-0.49
GIR_Percentage_-_75-100_yards,078,t028,2019,T78,T86,Joaquin Niemann,98,80.43,74,92,-0.39
GIR_Percentage_-_75-100_yards,078,t028,2019,T80,T81,Roberto Díaz,73,80.36,45,56,-0.29
GIR_Percentage_-_75-100_yards,078,t028,2019,T80,T81,J.J. Spaun,90,80.36,45,56,-0.40
GIR_Percentage_-_75-100_yards,078,t028,2019,T82,T83,Ryan Armour,92,80.33,49,61,-0.31
GIR_Percentage_-_75-100_yards,078,t028,2019,T82,T83,Brian Harman,91,80.33,49,61,-0.37
GIR_Percentage_-_75-100_yards,078,t028,2019,T84,58,Matt Kuchar,83,80.30,53,66,-0.38
GIR_Percentage_-_75-100_yards,078,t028,2019,T84,T102,Patrick Reed,89,80.30,53,66,-0.38
GIR_Percentage_-_75-100_yards,078,t028,2019,T84,85,Kramer Hickok,79,80.30,53,66,-0.23
GIR_Percentage_-_75-100_yards,078,t028,2019,87,96,Harold Varner III,84,80.26,61,76,-0.23
GIR_Percentage_-_75-100_yards,078,t028,2019,T88,99,Phil Mickelson,63,80.00,48,60,-0.29
GIR_Percentage_-_75-100_yards,078,t028,2019,T88,65,Justin Rose,62,80.00,24,30,-0.33
GIR_Percentage_-_75-100_yards,078,t028,2019,T88,T86,Pat Perez,68,80.00,24,30,-0.42
GIR_Percentage_-_75-100_yards,078,t028,2019,T88,T86,Roberto Castro,76,80.00,44,55,-0.34
GIR_Percentage_-_75-100_yards,078,t028,2019,T88,T86,Bud Cauley,82,80.00,52,65,-0.31
GIR_Percentage_-_75-100_yards,078,t028,2019,93,109,Vaughn Taylor,93,79.82,91,114,-0.31
GIR_Percentage_-_75-100_yards,078,t028,2019,T94,T100,Rory Sabbatini,97,79.73,59,74,-0.46
GIR_Percentage_-_75-100_yards,078,t028,2019,T94,T86,Dylan Frittelli,83,79.73,59,74,-0.37
GIR_Percentage_-_75-100_yards,078,t028,2019,96,93,Peter Uihlein,84,79.71,55,69,-0.27
GIR_Percentage_-_75-100_yards,078,t028,2019,97,94,Hank Lebioda,76,79.63,43,54,-0.40
GIR_Percentage_-_75-100_yards,078,t028,2019,98,95,Jonas Blixt,82,79.59,39,49,-0.28
GIR_Percentage_-_75-100_yards,078,t028,2019,99,98,Talor Gooch,54,79.31,23,29,-0.43
GIR_Percentage_-_75-100_yards,078,t028,2019,100,T100,Bronson Burgoon,59,79.17,38,48,-0.29
GIR_Percentage_-_75-100_yards,078,t028,2019,T101,131,Jason Kokrak,90,79.03,49,62,-0.41
GIR_Percentage_-_75-100_yards,078,t028,2019,T101,T102,Russell Henley,78,79.03,49,62,-0.35
GIR_Percentage_-_75-100_yards,078,t028,2019,T103,T104,Josh Teater,73,78.95,45,57,-0.31
GIR_Percentage_-_75-100_yards,078,t028,2019,T103,T104,Sam Ryder,76,78.95,45,57,-0.49
GIR_Percentage_-_75-100_yards,078,t028,2019,105,106,Robert Streb,80,78.85,41,52,-0.15
GIR_Percentage_-_75-100_yards,078,t028,2019,106,T107,Charley Hoffman,74,78.72,37,47,-0.27
GIR_Percentage_-_75-100_yards,078,t028,2019,107,110,Adam Svensson,73,78.46,51,65,-0.37
GIR_Percentage_-_75-100_yards,078,t028,2019,108,111,Tyrrell Hatton,62,78.38,29,37,-0.41
GIR_Percentage_-_75-100_yards,078,t028,2019,109,119,Joel Dahmen,100,78.33,47,60,-0.30
GIR_Percentage_-_75-100_yards,078,t028,2019,T110,T112,Brice Garnett,87,78.13,50,64,-0.38
GIR_Percentage_-_75-100_yards,078,t028,2019,T110,T112,Wes Roach,69,78.13,25,32,-0.20
GIR_Percentage_-_75-100_yards,078,t028,2019,112,114,Curtis Luck,65,78.05,32,41,-0.47
GIR_Percentage_-_75-100_yards,078,t028,2019,113,115,Brian Gay,93,78.00,78,100,-0.28
GIR_Percentage_-_75-100_yards,078,t028,2019,114,T132,Kevin Kisner,93,77.94,53,68,-0.36
GIR_Percentage_-_75-100_yards,078,t028,2019,T115,T116,Jonathan Byrd,55,77.78,28,36,-0.36
GIR_Percentage_-_75-100_yards,078,t028,2019,T115,T116,Martin Kaymer,48,77.78,21,27,-0.38
GIR_Percentage_-_75-100_yards,078,t028,2019,T115,T116,Seamus Power,80,77.78,42,54,-0.29
GIR_Percentage_-_75-100_yards,078,t028,2019,118,120,Sungjae Im,118,77.53,69,89,-0.30
GIR_Percentage_-_75-100_yards,078,t028,2019,119,121,Chase Wright,75,77.19,44,57,-0.27
GIR_Percentage_-_75-100_yards,078,t028,2019,120,122,Richy Werenski,89,77.08,37,48,-0.14
GIR_Percentage_-_75-100_yards,078,t028,2019,T121,T123,Kiradech Aphibarnrat,65,76.92,30,39,-0.57
GIR_Percentage_-_75-100_yards,078,t028,2019,T121,T123,Satoshi Kodaira,67,76.92,30,39,-0.17
GIR_Percentage_-_75-100_yards,078,t028,2019,T123,T126,Branden Grace,76,76.74,33,43,-0.27
GIR_Percentage_-_75-100_yards,078,t028,2019,T123,T143,Patrick Cantlay,73,76.74,33,43,-0.30
GIR_Percentage_-_75-100_yards,078,t028,2019,T123,T126,Dominic Bozzelli,73,76.74,33,43,-0.39
GIR_Percentage_-_75-100_yards,078,t028,2019,T126,152,Ryan Palmer,74,76.60,36,47,-0.39
GIR_Percentage_-_75-100_yards,078,t028,2019,T126,128,Scott Brown,86,76.60,36,47,-0.39
GIR_Percentage_-_75-100_yards,078,t028,2019,128,T140,Abraham Ancer,89,76.56,49,64,-0.43
GIR_Percentage_-_75-100_yards,078,t028,2019,T129,T123,Adam Hadwin,86,76.47,52,68,-0.35
GIR_Percentage_-_75-100_yards,078,t028,2019,T129,T129,Carlos Ortiz,84,76.47,65,85,-0.28
GIR_Percentage_-_75-100_yards,078,t028,2019,T129,T129,John Chin,58,76.47,26,34,-0.19
GIR_Percentage_-_75-100_yards,078,t028,2019,T132,T132,Alex Cejka,58,76.19,32,42,-0.31
GIR_Percentage_-_75-100_yards,078,t028,2019,T132,170,Paul Casey,75,76.19,32,42,-0.25
GIR_Percentage_-_75-100_yards,078,t028,2019,T132,136,Chez Reavie,95,76.19,48,63,-0.35
GIR_Percentage_-_75-100_yards,078,t028,2019,T132,T132,Joey Garber,63,76.19,32,42,-0.19
GIR_Percentage_-_75-100_yards,078,t028,2019,T132,157,Jon Rahm,71,76.19,48,63,-0.40
