pga_stat_name,pga_stat_id,pga_tourn_id,pga_season_id,RANK_THIS_WEEK,RANK_LAST_WEEK,PLAYER_NAME,ROUNDS,%,GREENS_HIT,#_HOLES,RELATIVE/PAR
GIR_Pct._-_Fairway_Bunker,02434,t032,2019,202,198,Chris Stroud,54,29.2,14,48,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t032,2019,T203,203,Lucas Bjerregaard,37,26.7,4,15,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t032,2019,T203,201,Aaron Wise,52,26.7,8,30,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t032,2019,205,200,Joey Garber,44,26.3,5,19,E
GIR_Pct._-_Fairway_Bunker,02434,t032,2019,206,204,Haotong Li,32,25.0,3,12,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t032,2019,207,206,Roberto Castro,54,20.7,6,29,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t032,2019,208,205,Hunter Mahan,45,20.0,3,15,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t032,2019,209,207,Fabián Gómez,44,16.0,4,25,E
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,1,1,Bubba Watson,43,77.8,14,18,-6.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,2,2,Phil Mickelson,41,77.3,17,22,-6.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,3,,Tiger Woods,31,71.4,10,14,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,4,3,James Hahn,34,68.4,13,19,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T5,14,Troy Merritt,42,66.7,16,24,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T5,T5,John Chin,36,66.7,16,24,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,7,T5,Billy Horschel,73,66.1,39,59,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,8,8,Hudson Swafford,57,65.7,23,35,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,9,9,Kevin Kisner,65,65.6,21,32,+1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T10,T16,Cameron Smith,55,65.1,28,43,-7.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T10,4,Harold Varner III,58,65.1,28,43,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,12,11,Sergio Garcia,37,64.7,11,17,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,13,T5,Corey Conners,60,64.3,18,28,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,14,12,Josh Teater,43,64.0,16,25,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,15,13,Stewart Cink,33,63.3,19,30,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T16,T16,Ryan Palmer,52,62.5,25,40,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T16,T16,D.J. Trahan,29,62.5,5,8,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T16,T16,Ollie Schniederjans,61,62.5,35,56,-12.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,19,20,Matt Kuchar,61,62.1,18,29,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T20,T31,Justin Rose,42,60.9,28,46,-9.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T20,22,J.J. Henry,40,60.9,14,23,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,22,T23,Jim Knous,51,60.6,20,33,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,23,15,Jordan Spieth,57,60.5,23,38,-7.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T24,10,Bryson DeChambeau,45,60.0,15,25,-7.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T24,26,Dustin Johnson,43,60.0,12,20,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T26,27,Jhonattan Vegas,60,59.5,25,42,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T26,T31,Peter Uihlein,61,59.5,25,42,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,28,29,Shawn Stefani,55,59.3,16,27,E
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,29,28,Xander Schauffele,55,59.0,23,39,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,30,30,Chris Kirk,47,58.8,20,34,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T31,T52,Chesson Hadley,58,58.3,28,48,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T31,T35,Freddie Jacobson,37,58.3,14,24,+1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T33,67,J.J. Spaun,64,58.1,25,43,-7.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T33,T49,Cameron Champ,58,58.1,18,31,E
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T35,39,Cameron Tringale,48,57.7,15,26,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T35,T35,Pat Perez,52,57.7,15,26,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,37,T40,Alex Noren,45,57.6,19,33,-7.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,38,T37,Hideki Matsuyama,59,57.5,23,40,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,39,47,Adam Long,52,57.4,31,54,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T40,T23,Danny Willett,43,57.1,20,35,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T40,54,Keith Mitchell,64,57.1,20,35,-7.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T40,21,Jason Day,45,57.1,8,14,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T40,T40,Nate Lashley,42,57.1,20,35,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T40,T40,Webb Simpson,49,57.1,12,21,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T40,T40,Davis Love III,29,57.1,8,14,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T46,48,Scott Piercy,68,56.8,25,44,-8.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T46,T40,Tony Finau,61,56.8,21,37,E
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,48,T49,John Huh,35,56.7,17,30,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T49,T40,Patrick Cantlay,49,56.5,13,23,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T49,T52,Matt Wallace,31,56.5,13,23,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T51,55,Curtis Luck,49,56.0,14,25,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T51,59,Rickie Fowler,54,56.0,28,50,-9.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,53,T31,"Ted Potter, Jr.",56,55.8,24,43,-10.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T54,T72,Michael Kim,51,55.6,20,36,E
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T54,T56,Alex Cejka,39,55.6,10,18,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T54,77,Adam Scott,41,55.6,15,27,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,57,T23,Sam Ryder,52,55.3,21,38,-8.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,58,60,Paul Casey,51,55.2,16,29,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,59,62,Graeme McDowell,57,54.8,17,31,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T60,T63,Brady Schnell,36,54.5,12,22,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T60,T31,Adam Hadwin,62,54.5,24,44,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,62,T56,Michael Thompson,56,54.2,26,48,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,63,66,Harris English,68,54.0,27,50,-9.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T64,61,Martin Trainer,49,53.7,22,41,-8.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T64,68,Cody Gribble,48,53.7,22,41,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T66,T69,Wes Roach,41,53.3,8,15,E
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T66,T88,Rory McIlroy,46,53.3,8,15,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T66,T63,Emiliano Grillo,65,53.3,24,45,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T69,T49,Whee Kim,55,53.1,17,32,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T69,71,Ian Poulter,49,53.1,17,32,-6.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T71,T72,Sepp Straka,44,52.9,9,17,+1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T71,T72,Alex Prugh,52,52.9,18,34,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,73,76,Jonathan Byrd,39,52.6,10,19,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,74,T37,Louis Oosthuizen,43,52.4,11,21,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T75,T69,Brian Harman,63,52.2,24,46,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T75,T63,Ernie Els,43,52.2,12,23,E
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T77,T78,Kyle Stanley,53,51.9,14,27,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T77,T78,Anders Albertson,46,51.9,14,27,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,79,T80,Daniel Berger,44,51.7,15,29,+1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,80,T40,Ryan Moore,54,51.6,16,31,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,81,T88,Tyrrell Hatton,46,51.5,17,33,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,82,T84,Julián Etulain,53,51.3,20,39,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,83,T84,Jason Dufner,56,51.2,21,41,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T84,T86,Jimmy Walker,57,51.0,26,51,+1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T84,T86,Patrick Reed,53,51.0,26,51,-12.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,86,T80,Sungjae Im,84,50.8,31,61,-8.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T87,116,Russell Knox,65,50.0,20,40,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T87,T88,Chase Wright,51,50.0,20,40,-6.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T87,T56,Matt Fitzpatrick,42,50.0,10,20,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T87,T88,Adam Schenk,76,50.0,24,48,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T87,T88,Johnson Wagner,43,50.0,13,26,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T87,113,Nick Watney,65,50.0,24,48,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T87,T128,Kiradech Aphibarnrat,49,50.0,12,24,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T87,T88,Zach Johnson,46,50.0,20,40,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,95,96,Beau Hossler,66,49.2,31,63,-11.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T96,T101,Jon Rahm,51,48.7,19,39,-8.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T96,T101,Sebastián Muñoz,54,48.7,19,39,-6.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T96,75,Jason Kokrak,68,48.7,19,39,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T99,T104,Scott Brown,62,48.6,18,37,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T99,T117,Patton Kizzire,58,48.6,17,35,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T99,T104,Adam Svensson,49,48.6,18,37,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T99,82,Abraham Ancer,69,48.6,17,35,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T99,83,Sam Burns,66,48.6,17,35,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,104,106,Hank Lebioda,51,48.4,15,31,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T105,T88,Justin Thomas,45,48.1,13,27,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T105,107,Anirban Lahiri,54,48.1,26,54,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,107,T108,Cam Davis,52,48.0,12,25,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T108,T110,Vaughn Taylor,69,47.8,22,46,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T108,T110,Jim Furyk,49,47.8,11,23,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T110,T114,John Senden,39,47.6,10,21,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T110,T114,Richy Werenski,61,47.6,20,42,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,112,T101,Luke List,52,47.5,19,40,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T113,T138,Keegan Bradley,61,47.1,16,34,E
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T113,T117,Brooks Koepka,45,47.1,8,17,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T115,T120,Joel Dahmen,78,46.8,22,47,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T115,T98,Matt Jones,67,46.8,22,47,-8.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T117,T98,Lucas Glover,62,46.7,21,45,-8.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T117,T120,Brian Gay,75,46.7,21,45,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T119,122,Brandt Snedeker,64,46.5,20,43,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T119,T98,Scott Stallings,61,46.5,20,43,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T121,T124,Kevin Streelman,63,46.2,18,39,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T121,T117,Sung Kang,67,46.2,24,52,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T121,123,Satoshi Kodaira,51,46.2,12,26,+3.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T121,T108,Andrew Landry,56,46.2,12,26,E
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,125,97,Bud Cauley,59,46.0,23,50,-10.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,126,T124,Carlos Ortiz,58,45.9,17,37,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T127,T126,Rod Pampling,36,45.8,11,24,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T127,T126,Ben Crane,37,45.8,11,24,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T129,T141,Aaron Baddeley,51,45.5,15,33,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T129,T128,Kevin Na,54,45.5,10,22,E
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,131,140,Si Woo Kim,65,45.2,19,42,+1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,132,131,Nick Taylor,66,44.7,21,47,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,133,132,Roger Sloan,58,44.6,25,56,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T134,T133,Russell Henley,54,44.4,16,36,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T134,T133,Tommy Fleetwood,43,44.4,8,18,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,136,T141,Brice Garnett,61,43.3,13,30,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,137,T143,Branden Grace,62,43.2,16,37,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T138,T146,Sangmoon Bae,38,42.9,9,21,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T138,T146,Byeong Hun An,54,42.9,12,28,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T138,T146,Patrick Rodgers,44,42.9,12,28,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T138,T133,Henrik Stenson,42,42.9,9,21,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T142,130,Kelly Kraft,63,42.6,20,47,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T142,151,Max Homa,61,42.6,23,54,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T142,150,Ryan Blaum,67,42.6,23,54,-11.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T142,136,Danny Lee,62,42.6,23,54,-6.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,146,145,Rory Sabbatini,71,42.3,22,52,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,147,T143,Charles Howell III,64,42.2,19,45,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T148,T152,Stephan Jaeger,55,41.9,13,31,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T148,T152,Denny McCarthy,61,41.9,18,43,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T148,T154,J.T. Poston,76,41.9,31,74,-7.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,151,T154,Francesco Molinari,41,41.7,10,24,+2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,152,161,J.B. Holmes,52,41.2,14,34,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T153,T157,Seamus Power,56,41.0,16,39,E
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T153,162,K.H. Lee,72,41.0,16,39,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T153,T157,Brandon Harkins,65,41.0,16,39,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,156,159,D.A. Points,33,40.9,9,22,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T157,160,Tyler Duncan,62,40.7,11,27,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T157,137,Bronson Burgoon,37,40.7,11,27,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T159,172,Rafa Cabrera Bello,57,40.0,10,25,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T159,T163,Martin Laird,56,40.0,14,35,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T159,T163,Justin Harding,31,40.0,2,5,E
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T159,T154,Talor Gooch,33,40.0,10,25,+1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,163,T168,Martin Kaymer,38,39.5,15,38,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T164,T110,Marc Leishman,52,39.3,11,28,-6.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T164,165,Wyndham Clark,59,39.3,11,28,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T166,T166,Grayson Murray,36,39.1,9,23,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T166,T166,Charl Schwartzel,34,39.1,9,23,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,168,T168,Bill Haas,56,38.9,14,36,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,169,170,Mackenzie Hughes,54,38.6,17,44,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T170,171,Kevin Tway,58,38.5,15,39,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T170,T146,Andrew Putnam,57,38.5,15,39,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,172,173,Trey Mullinax,65,37.7,20,53,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,173,177,Joaquin Niemann,64,37.3,19,51,-6.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,174,176,Dominic Bozzelli,49,37.1,13,35,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,175,178,Tom Hoge,68,36.5,19,52,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,176,T174,Brian Stuard,76,36.4,12,33,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,177,T179,Sam Saunders,51,36.0,18,50,E
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,178,181,Jonas Blixt,62,35.9,14,39,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T179,T182,Chez Reavie,67,35.7,10,28,E
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T179,T182,David Hearn,39,35.7,5,14,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T179,185,Gary Woodland,63,35.7,15,42,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,182,184,Dylan Frittelli,51,35.5,11,31,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,183,T174,Brendan Steele,50,34.6,9,26,E
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,184,T179,Austin Cook,48,34.5,10,29,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T185,T193,Robert Streb,56,33.3,11,33,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T185,T186,Roberto Díaz,49,33.3,7,21,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T185,T186,C.T. Pan,64,33.3,13,39,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T185,T186,Charley Hoffman,58,33.3,11,33,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,189,190,Ben Silverman,50,32.3,10,31,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,190,192,Jim Herman,35,31.6,6,19,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,191,191,Peter Malnati,60,31.5,17,54,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,192,T186,Ryan Armour,64,31.0,9,29,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,193,195,Kramer Hickok,57,30.4,7,23,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T194,T193,Matt Every,36,30.0,9,30,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,T194,196,Chris Thompson,30,30.0,6,20,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,196,T197,José de Jesús Rodríguez,47,29.6,8,27,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,197,199,Seth Reeves,50,29.2,7,24,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,198,200,Chris Stroud,52,28.9,13,45,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,199,201,Scott Langley,56,28.0,7,25,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,200,202,Joey Garber,40,27.8,5,18,E
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,201,T197,Aaron Wise,50,27.6,8,29,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,202,203,Kyle Jones,47,26.9,7,26,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,203,204,Lucas Bjerregaard,35,26.7,4,15,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,204,205,Haotong Li,32,25.0,3,12,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,205,206,Hunter Mahan,45,20.0,3,15,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,206,207,Roberto Castro,50,18.5,5,27,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t023,2019,207,208,Fabián Gómez,42,16.7,4,24,E
GIR_Pct._-_Fairway_Bunker,02434,t021,2019,1,2,Bubba Watson,43,77.8,14,18,-6.00
GIR_Pct._-_Fairway_Bunker,02434,t021,2019,2,T3,Phil Mickelson,39,75.0,15,20,-5.00
GIR_Pct._-_Fairway_Bunker,02434,t021,2019,3,5,James Hahn,34,68.4,13,19,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t021,2019,4,8,Harold Varner III,56,67.5,27,40,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t021,2019,T5,T9,John Chin,36,66.7,16,24,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t021,2019,T5,T9,Corey Conners,56,66.7,18,27,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t021,2019,T5,14,Billy Horschel,69,66.7,36,54,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t021,2019,8,T9,Hudson Swafford,57,65.7,23,35,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t021,2019,9,7,Kevin Kisner,61,65.6,21,32,+1.00
GIR_Pct._-_Fairway_Bunker,02434,t021,2019,10,15,Bryson DeChambeau,41,65.2,15,23,-7.00
GIR_Pct._-_Fairway_Bunker,02434,t021,2019,11,17,Sergio Garcia,37,64.7,11,17,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t021,2019,12,T39,Josh Teater,43,64.0,16,25,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t021,2019,13,18,Stewart Cink,33,63.3,19,30,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t021,2019,14,19,Troy Merritt,38,63.2,12,19,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t021,2019,15,12,Jordan Spieth,53,62.9,22,35,-6.00
GIR_Pct._-_Fairway_Bunker,02434,t021,2019,T16,T20,Cameron Smith,53,62.5,25,40,-7.00
GIR_Pct._-_Fairway_Bunker,02434,t021,2019,T16,13,Ollie Schniederjans,61,62.5,35,56,-12.00
GIR_Pct._-_Fairway_Bunker,02434,t021,2019,T16,26,Ryan Palmer,52,62.5,25,40,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t021,2019,T16,T20,D.J. Trahan,29,62.5,5,8,-1.00
GIR_Pct._-_Fairway_Bunker,02434,t021,2019,20,23,Matt Kuchar,59,62.1,18,29,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t021,2019,21,T24,Jason Day,43,61.5,8,13,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t021,2019,22,T92,J.J. Henry,40,60.9,14,23,-2.00
GIR_Pct._-_Fairway_Bunker,02434,t021,2019,T23,T27,Danny Willett,39,60.6,20,33,-3.00
GIR_Pct._-_Fairway_Bunker,02434,t021,2019,T23,T27,Jim Knous,51,60.6,20,33,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t021,2019,T23,T27,Sam Ryder,48,60.6,20,33,-8.00
GIR_Pct._-_Fairway_Bunker,02434,t021,2019,26,31,Dustin Johnson,43,60.0,12,20,-4.00
GIR_Pct._-_Fairway_Bunker,02434,t021,2019,27,22,Jhonattan Vegas,58,59.5,25,42,-3.00
